time_ms,ax,ay,az,gx,gy,gz,label
9264,-0.96,-0.1,0.24,104.49,-26.49,-79.28,walking
9293,-1.39,-0.05,1.84,102.97,-42.48,-126.83,walking
9322,-1.08,-0.3,0.12,-79.47,110.23,-150.63,walking
9350,-1.34,-0.66,0.09,-105.22,61.83,-180.79,walking
9378,-0.94,-1.34,-0.17,-101.99,-5.92,-92.65,walking
9406,-0.57,-0.53,0.09,6.47,-49.44,-30.7,walking
9435,-0.67,-0.24,0.13,83.01,-50.78,-5.37,walking
9464,-0.83,-0.02,0.07,93.69,-51.94,8.42,walking
9493,-0.95,0.17,0.17,118.77,-74.89,-0.92,walking
9522,-0.87,0.2,0.39,87.16,-36.68,-11.72,walking
9552,-0.84,0.11,0.02,76.23,-15.32,-16.11,walking
9581,-0.65,-0.25,0.06,71.84,-4.64,-12.88,walking
9611,-0.8,-0.08,0.13,58.59,-16.85,-1.77,walking
9640,-0.82,-0.11,0.17,51.64,-26.31,6.77,walking
9666,-1.03,0.03,0.23,48.89,-36.99,7.26,walking
9695,-1.36,0.38,0.07,42.91,-42.79,-5.68,walking
9723,-1.61,0.47,0.08,46.57,-46.88,-23.62,walking
9752,-1.29,0.08,0.25,89.84,0.31,-21.06,walking
9781,-1.01,0.02,0.27,77.39,15.63,-9.64,walking
9810,-0.84,-0.09,0.25,49.07,16.36,5.0,walking
9838,-0.74,-0.29,0.09,22.28,-4.39,28.38,walking
9866,-1.67,-0.72,0.07,30.7,-53.47,44.01,walking
9895,-1.96,-0.25,-0.07,-11.9,-61.58,54.32,walking
9922,-0.93,0.07,0.04,108.34,-29.17,56.95,walking
9949,-0.62,-0.24,0.14,1.04,-16.72,49.68,walking
9978,-0.52,-0.49,0.15,-78.74,14.22,27.53,walking
10008,-0.59,-0.47,-0.1,-136.54,29.36,39.0,walking
10037,-0.86,-0.46,-0.12,-143.19,17.94,33.26,walking
10067,-1.03,-0.48,-0.2,-110.96,23.86,39.98,walking
10096,-1.26,-0.5,-0.15,-17.88,39.37,50.72,walking
10126,-0.88,-0.36,-0.2,13.37,40.41,52.55,walking
10155,-0.9,-0.33,-0.21,-4.88,22.83,40.71,walking
10185,-1.07,-0.26,-0.22,-37.17,-0.24,23.68,walking
10215,-0.98,-0.19,-0.26,-23.68,-9.83,12.33,walking
10245,-1.11,-0.32,-0.07,-14.34,-22.16,12.63,walking
10274,-1.16,-0.39,0.0,-44.98,-26.61,23.93,walking
10303,-1.08,-0.42,0.07,-41.44,-32.53,35.77,walking
10333,-0.83,-0.43,0.11,14.04,-23.86,33.57,walking
10362,-0.89,-0.47,0.17,33.26,-0.92,15.5,walking
10391,-0.91,-0.44,0.14,3.6,17.82,17.82,walking
10421,-0.95,-0.25,0.01,-41.08,33.02,18.8,walking
10450,-0.99,-0.26,-0.12,-34.24,51.51,12.02,walking
10479,-1.08,-0.35,-0.19,39.61,41.02,1.59,walking
10506,-1.12,-0.37,-0.18,41.08,40.65,3.3,walking
10533,-1.13,-0.33,-0.16,43.03,39.73,5.19,walking
10560,-1.13,-0.27,-0.14,45.65,39.98,9.22,walking
10587,-1.17,-0.18,-0.12,37.41,43.58,9.09,walking
10614,-1.04,-0.06,-0.07,34.79,51.88,2.26,walking
10643,-0.98,-0.05,0.01,34.55,44.68,-23.86,walking
10671,-1.21,-0.2,0.18,54.87,-10.19,-67.26,walking
10700,-1.0,-0.09,0.38,100.28,-71.53,-88.99,walking
10729,-1.38,-0.07,1.87,116.21,24.48,-144.47,walking
10758,-1.2,-0.4,0.24,-141.11,95.28,-155.03,walking
10786,-1.42,-0.74,0.0,-167.18,57.8,-170.78,walking
10814,-1.03,-1.24,-0.48,-124.63,-15.93,-80.75,walking
10844,-0.55,-0.43,0.14,83.25,-52.43,-15.93,walking
10874,-0.71,0.01,0.12,134.34,-53.1,9.89,walking
10904,-0.77,0.17,0.39,86.36,-57.68,3.17,walking
10932,-0.77,0.0,0.09,38.57,-22.34,-1.77,walking
10961,-0.67,0.1,0.03,81.42,-18.92,3.36,walking
10990,-0.69,-0.11,0.23,60.06,-18.37,4.76,walking
11019,-0.86,-0.2,0.11,55.11,-26.61,12.94,walking
11048,-1.01,-0.12,0.15,37.54,-33.26,22.4,walking
11076,-1.08,0.02,0.24,41.2,-22.22,10.8,walking
11105,-1.55,0.53,0.1,-8.73,-30.7,-4.58,walking
11131,-1.64,0.69,0.14,4.7,-43.88,-28.75,walking
11158,-1.25,0.16,0.33,30.52,5.62,-40.34,walking
11184,-0.91,-0.07,0.12,53.77,15.56,-28.38,walking
11211,-0.9,-0.37,-0.05,42.36,-23.56,6.29,walking
11237,-1.66,-0.76,0.05,18.01,-35.83,42.36,walking
11263,-1.43,-0.14,0.27,-8.12,-37.48,70.8,walking
11289,-0.95,-0.28,0.15,39.25,11.29,41.56,walking
11316,-0.63,-0.29,0.05,-81.48,-2.38,44.56,walking
11342,-0.54,-0.44,0.12,-59.27,7.81,28.5,walking
11371,-0.59,-0.46,-0.17,-75.62,20.45,31.98,walking
11400,-0.88,-0.48,-0.15,-73.61,18.86,31.98,walking
11429,-1.03,-0.51,-0.14,-52.12,29.79,39.55,walking
11457,-1.09,-0.42,-0.27,-48.65,47.12,44.31,walking
11486,-1.04,-0.28,-0.32,-16.97,27.04,35.34,walking
11515,-1.04,-0.28,-0.26,-50.84,9.89,33.08,walking
11544,-1.14,-0.2,-0.25,-56.52,-4.76,26.18,walking
11572,-0.92,-0.12,-0.25,-46.94,-10.07,22.58,walking
