time_ms,ax,ay,az,gx,gy,gz,label
6986,0.08,-1.0,0.1,2.81,-0.61,0.85,sitting
7013,0.08,-1.0,0.1,2.87,-0.49,0.92,sitting
7040,0.08,-1.0,0.1,2.81,-0.61,0.92,sitting
7067,0.08,-1.0,0.1,2.87,-0.55,0.79,sitting
7093,0.08,-1.0,0.1,2.93,-0.55,0.85,sitting
7120,0.08,-1.0,0.1,2.75,-0.67,0.92,sitting
7147,0.08,-1.0,0.1,2.87,-0.43,0.98,sitting
7174,0.08,-1.0,0.1,3.05,-0.31,0.85,sitting
7201,0.08,-1.0,0.1,2.99,-0.31,0.85,sitting
7228,0.08,-1.0,0.1,3.17,-0.43,1.1,sitting
7254,0.08,-1.0,0.1,2.99,-0.55,0.85,sitting
7281,0.08,-1.0,0.1,2.87,-0.49,0.85,sitting
7307,0.08,-1.0,0.1,2.93,-0.37,0.79,sitting
7333,0.08,-1.0,0.1,2.99,-0.55,0.85,sitting
7359,0.08,-1.0,0.1,2.93,-0.37,0.98,sitting
7386,0.08,-1.0,0.1,2.87,-0.18,1.04,sitting
7412,0.08,-1.0,0.1,2.69,-0.31,1.1,sitting
7438,0.08,-1.0,0.1,2.99,-0.31,0.98,sitting
7465,0.08,-1.0,0.1,2.99,-0.55,0.79,sitting
7491,0.08,-1.0,0.1,2.93,-0.49,0.85,sitting
7518,0.08,-1.0,0.1,3.05,-0.49,0.98,sitting
7545,0.08,-1.0,0.1,2.99,-0.67,0.79,sitting
7572,0.08,-1.0,0.1,2.99,-0.37,0.85,sitting
7599,0.08,-1.0,0.1,2.99,-0.55,0.98,sitting
7626,0.08,-1.0,0.1,3.11,-0.55,0.92,sitting
7653,0.08,-1.0,0.1,3.05,-0.61,1.04,sitting
7680,0.08,-1.0,0.1,2.81,-0.61,0.98,sitting
7708,0.08,-1.0,0.1,2.99,-0.37,0.85,sitting
7735,0.08,-1.0,0.1,2.93,-0.73,0.92,sitting
7761,0.08,-1.0,0.1,3.11,-0.37,1.04,sitting
7788,0.08,-1.0,0.1,2.81,-0.37,1.04,sitting
7815,0.08,-1.0,0.1,3.17,-0.43,1.04,sitting
7842,0.08,-1.0,0.1,2.81,-0.67,1.4,sitting
7868,0.08,-1.0,0.1,3.05,-0.43,0.85,sitting
7895,0.08,-1.0,0.1,2.81,-0.37,0.85,sitting
7921,0.08,-1.0,0.1,2.93,-0.67,0.79,sitting
7947,0.08,-1.0,0.1,3.05,-0.55,0.92,sitting
7975,0.08,-1.0,0.1,3.05,-0.31,0.98,sitting
8002,0.08,-1.0,0.1,3.17,-0.43,1.04,sitting
8028,0.08,-1.0,0.1,2.99,-0.37,0.85,sitting
8055,0.07,-1.0,0.1,2.93,-0.61,1.1,sitting
8082,0.08,-1.0,0.1,2.87,-0.37,0.85,sitting
8109,0.08,-1.0,0.1,2.62,-0.49,1.04,sitting
8136,0.08,-1.0,0.1,2.81,-0.49,0.92,sitting
8162,0.08,-1.0,0.1,2.87,-0.55,0.98,sitting
8189,0.08,-1.0,0.1,2.81,-0.49,0.85,sitting
8216,0.08,-1.0,0.1,2.87,-0.31,1.04,sitting
8242,0.08,-1.0,0.1,2.93,-0.43,1.04,sitting
8269,0.08,-1.0,0.1,2.93,-0.49,0.92,sitting
8296,0.08,-1.0,0.1,2.81,-0.85,0.79,sitting
8323,0.08,-1.0,0.1,2.81,-0.79,0.85,sitting
8350,0.08,-1.0,0.1,2.87,-0.61,0.85,sitting
8378,0.08,-1.0,0.1,2.81,-0.55,0.85,sitting
8404,0.08,-1.0,0.1,2.99,-0.43,0.92,sitting
8431,0.08,-1.0,0.1,2.93,-0.55,1.04,sitting
8458,0.08,-1.0,0.1,2.87,-0.49,0.98,sitting
8485,0.08,-1.0,0.1,2.81,-0.49,0.92,sitting
8512,0.08,-1.0,0.1,2.81,-0.43,1.1,sitting
8539,0.08,-1.0,0.1,2.81,-0.43,0.79,sitting
8566,0.08,-1.0,0.1,2.87,-0.49,0.98,sitting
8593,0.08,-1.0,0.1,2.93,-0.43,0.92,sitting
8620,0.08,-1.0,0.1,2.81,-0.55,1.1,sitting
8647,0.08,-1.0,0.1,2.93,-0.61,0.92,sitting
8674,0.08,-1.0,0.1,2.87,-0.55,0.92,sitting
8702,0.08,-1.0,0.1,2.81,-0.73,0.85,sitting
8729,0.08,-1.0,0.1,2.62,-0.73,0.85,sitting
8756,0.08,-1.0,0.1,2.81,-0.79,1.04,sitting
8783,0.08,-1.0,0.1,2.93,-0.92,0.98,sitting
8810,0.08,-1.0,0.1,2.87,-0.79,0.85,sitting
8837,0.08,-1.0,0.1,2.87,-0.55,0.85,sitting
8864,0.08,-1.0,0.1,2.69,-0.55,0.98,sitting
8891,0.08,-1.0,0.1,2.93,-0.67,0.92,sitting
8917,0.08,-1.0,0.1,2.81,-0.61,0.79,sitting
8943,0.08,-1.0,0.1,2.56,-0.73,0.98,sitting
8970,0.08,-1.0,0.1,2.56,-0.73,0.92,sitting
8996,0.08,-1.0,0.1,2.69,-0.61,0.85,sitting
